"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:1.17.1.1","EC:1.17.1.1",90,2354,0.000384460938434422,0,0.00626896673995113,"M1","k__Oxidoreductases.","p__Acting on CH or CH2 groups.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.17.1.1"
"EC:3.1.2.23","EC:3.1.2.23",66,4165,0.000386362681786335,0,0.0062449496832372,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Thiolester hydrolases.","o__EC:3.1.2.23"
"EC:4.2.1.137","EC:4.2.1.137",84,8,0.000323359062171285,1.58028720821531e-15,0.00617003196139317,"M3","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.137"
"EC:1.2.1.32","EC:1.2.1.32",4,0,0.265161175085436,0,0.00616587286130744,"M9","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.32"
"EC:1.2.1.85","EC:1.2.1.85",4,0,0.265161175085436,0,0.00616587286130744,"M9","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.85"
"EC:2.4.1.10","EC:2.4.1.10",69,788,0.000362538758018715,1.10466678632527e-15,0.0061614334529428,"M2","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.10"
"EC:2.4.1.4","EC:2.4.1.4",5,100,0.000257480592046033,0,0.00614170494596619,"M2","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.4"
"EC:1.1.1.159","EC:1.1.1.159",2,2570,0.000166579279961247,0,0.00612178157622805,"M13","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.159"
"EC:2.3.2.13","EC:2.3.2.13",86,51,0.000330110493421102,1.62631499097887e-15,0.00601337141742603,"M3","k__Transferases.","p__Acyltransferases.","c__Aminoacyltransferases.","o__EC:2.3.2.13"
"EC:2.4.2.52","EC:2.4.2.52",0,0,NA,0,0.00600573726359063,"M82","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.52"
"EC:1.1.1.308","EC:1.1.1.308",0,0,NA,0,0.00600284788920459,"M83","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.308"
"EC:3.1.1.73","EC:3.1.1.73",0,0,NA,0,0.00599821586741236,"M84","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.73"
"EC:1.13.11.8","EC:1.13.11.8",3,0,0.000232884681929973,0,0.00599756032642614,"M2","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.8"
"EC:1.14.13.129","EC:1.14.13.129",2,0,0.00026408720992084,0,0.00599664215592012,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.129"
"EC:1.14.13.59","EC:1.14.13.59",11,7587,0.00029209769659247,0,0.00596745985388516,"M2","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.59"
"EC:3.6.3.55","EC:3.6.3.55",0,0,NA,0,0.00593471545534826,"M85","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.55"
"EC:2.7.1.8","EC:2.7.1.8",9,81,0.000308243284626263,0,0.00592712705256076,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.8"
"EC:1.11.2.4","EC:1.11.2.4",27,2188,0.00030468788507955,0,0.0059178473661138,"M2","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__With H2O2 as acceptor, one oxygen atom of which is incorporated into the product.","o__EC:1.11.2.4"
"EC:2.3.1.223","EC:2.3.1.223",14,24,0.000289036987019916,0,0.00590082824077906,"M3","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.223"
"EC:3.5.1.46","EC:3.5.1.46",4,0,0.000246827323294142,0,0.00589335827480376,"M7","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.46"
"EC:6.1.1.18","EC:6.1.1.18",81,0,0.00913972900436587,0.977651393324596,0.0058157582634469,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.18"
"EC:4.1.1.71","EC:4.1.1.71",34,2131,0.000310751114706773,0,0.00578555310673314,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.71"
"EC:1.14.13.9","EC:1.14.13.9",4,0,0.2833991255599,0,0.00573374117781021,"M9","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.9"
"EC:5.1.3.5","EC:5.1.3.5",8,15,0.000286407090040993,0,0.00572898721962537,"M1","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.5"
"EC:1.1.1.261","EC:1.1.1.261",20,2017,0.000263039360445649,0,0.00572456861121633,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.261"
"EC:4.1.2.19","EC:4.1.2.19",68,90,0.000346656898321412,1.01261122079816e-15,0.00567200093440009,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.19"
"EC:4.1.3.40","EC:4.1.3.40",118,1250,0.000384888523337753,0,0.00562546160803385,"M1","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.40"
"EC:2.7.8.11","EC:2.7.8.11",35,740,0.000332610061193093,4.27674814844679e-16,0.00562098686222774,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.11"
"EC:3.1.12.1","EC:3.1.12.1",0,0,NA,0,0.00562065388863684,"M86","k__Hydrolases.","p__Acting on ester bonds.","c__Exodeoxyribonucleases producing 3'-phosphomonoesters.","o__EC:3.1.12.1"
"EC:1.3.7.7","EC:1.3.7.7",5,610,0.000242671507309417,0,0.00561311005164265,"M11","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With an iron-sulfur protein as acceptor.","o__EC:1.3.7.7"
"EC:2.1.1.184","EC:2.1.1.184",1,0,0.000276006736263339,0,0.00561066383092836,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.184"
"EC:3.5.1.97","EC:3.5.1.97",3,406,0.000259973768220079,0,0.00559674192436427,"M2","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.97"
"EC:3.2.2.24","EC:3.2.2.24",6,1515,0.000276018739440523,0,0.00555996668851092,"M2","k__Hydrolases.","p__Glycosylases.","c__Hydrolyzing N-glycosyl compounds.","o__EC:3.2.2.24"
"EC:2.8.4.2","EC:2.8.4.2",75,81,0.000359518924823198,1.05863900356172e-15,0.00553620951543046,"M2","k__Transferases.","p__Transferring sulfur-containing groups.","c__Transferring alkylthio groups.","o__EC:2.8.4.2"
"EC:3.1.1.85","EC:3.1.1.85",88,2455,0.000380280407324366,0,0.00552657334389842,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.85"
"EC:3.5.3.3","EC:3.5.3.3",81,513,0.00036366341509974,1.11233808345253e-15,0.00549228103085795,"M2","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.3"
"EC:4.2.1.91","EC:4.2.1.91",2,0,0.000253122971357532,0,0.00539745396823573,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.91"
"EC:2.1.1.35","EC:2.1.1.35",72,53,0.000313212387257818,1.40384737428836e-15,0.00539290110117118,"M3","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.35"
"EC:1.1.1.320","EC:1.1.1.320",81,434,0.000322405344438326,1.45754645417917e-15,0.00537623893776753,"M3","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.320"
"EC:1.14.11.47","EC:1.14.11.47",137,5088,0.000401299763987322,0,0.00534176130972379,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors.","o__EC:1.14.11.47"
"EC:5.1.1.4","EC:5.1.1.4",0,0,NA,0,0.00533402816884848,"M87","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.4"
"EC:1.7.2.5","EC:1.7.2.5",46,552,0.000363518592921139,0,0.0052678315178893,"M1","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With a cytochrome as acceptor.","o__EC:1.7.2.5"
"EC:3.4.11.10","EC:3.4.11.10",76,412,0.000321390492609245,1.50357423694273e-15,0.00526074401137438,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.10"
"EC:3.3.2.1","EC:3.3.2.1",40,4619,0.000325115532404877,0,0.00525745340842383,"M1","k__Hydrolases.","p__Acting on ether bonds.","c__Ether hydrolases.","o__EC:3.3.2.1"
"EC:1.13.11.6","EC:1.13.11.6",4,0,0.265234797724904,0,0.00524573270293061,"M9","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.6"
"EC:5.1.1.17","EC:5.1.1.17",0,0,NA,0,0.00523870449637863,"M88","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.17"
"EC:1.3.99.4","EC:1.3.99.4",11,1417,0.000269028067771163,0,0.00523730610811675,"M2","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With other acceptors.","o__EC:1.3.99.4"
"EC:2.5.1.21","EC:2.5.1.21",14,3,0.000313796506524529,0,0.00521589962297544,"M1","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.21"
"EC:3.4.11.24","EC:3.4.11.24",11,2078,0.000261925402928163,0,0.00519029991320109,"M2","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.24"
"EC:2.1.1.95","EC:2.1.1.95",71,293,0.000351724224782414,9.43569546652834e-16,0.00518408428830036,"M2","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.95"
"EC:2.1.1.200","EC:2.1.1.200",96,909,0.000384038230091912,0,0.00504046387990629,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.200"
"EC:3.5.99.5","EC:3.5.99.5",4,0,0.265768286068691,0,0.00504035168622774,"M9","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In other compounds.","o__EC:3.5.99.5"
"EC:2.7.1.83","EC:2.7.1.83",2,9,0.000267542596980166,0,0.00501377658748795,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.83"
"EC:3.3.2.8","EC:3.3.2.8",2,3852,0.000197219115058224,0,0.00499843415536096,"M13","k__Hydrolases.","p__Acting on ether bonds.","c__Ether hydrolases.","o__EC:3.3.2.8"
"EC:1.2.1.9","EC:1.2.1.9",1,0,1.38824999736303,0,0.00497827158214328,"M22","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.9"
"EC:3.2.1.91","EC:3.2.1.91",15,116,0.000256202198974547,0,0.00495208821792968,"M2","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.91"
"EC:3.5.1.68","EC:3.5.1.68",74,2038,0.000369321328031847,0,0.00494180987326639,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.68"
"EC:1.8.2.2","EC:1.8.2.2",103,1879,0.000388204643356174,0,0.00494019353402377,"M1","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With a cytochrome as acceptor.","o__EC:1.8.2.2"
"EC:2.4.2.53","EC:2.4.2.53",3,22,0.000242176149011946,0,0.00493476947521605,"M2","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.53"
"EC:6.5.1.6","EC:6.5.1.6",28,0,0.00701713421099097,0.112204840586036,0.00492881479902364,"M4","k__Ligases.","p__Forming phosphoric ester bonds.","c__Forming phosphoric ester bonds.","o__EC:6.5.1.6"
"EC:6.5.1.7","EC:6.5.1.7",28,0,0.00701713421099097,0.112204840586035,0.00492881479902364,"M4","k__Ligases.","p__Forming phosphoric ester bonds.","c__Forming phosphoric ester bonds.","o__EC:6.5.1.7"
"EC:3.4.11.6","EC:3.4.11.6",73,6,0.000316936509933528,1.48056034556095e-15,0.00488729505380756,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.6"
"EC:3.4.24.40","EC:3.4.24.40",0,0,NA,0,0.00488235743686796,"M89","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.40"
"EC:2.4.1.315","EC:2.4.1.315",0,0,NA,0,0.0048356742578807,"M90","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.315"
"EC:4.2.1.149","EC:4.2.1.149",26,5651,0.00029596332428798,0,0.00481598768972133,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.149"
"EC:4.1.2.57","EC:4.1.2.57",72,295,0.000351681441744814,9.51240843780092e-16,0.00476807580720764,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.57"
"EC:3.2.1.18","EC:3.2.1.18",5,0,0.000280457156216365,0,0.00476062069481786,"M1","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.18"
"EC:5.3.3.1","EC:5.3.3.1",13,196,0.000264320306429179,0,0.00475053786053911,"M2","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing C=C bonds.","o__EC:5.3.3.1"
"EC:3.6.3.2","EC:3.6.3.2",4,86,0.000279266902296014,0,0.00469829326144371,"M7","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.2"
"EC:3.4.24.77","EC:3.4.24.77",21,4504,0.000257795823341406,0,0.0046578703533319,"M2","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.77"
"EC:4.2.1.141","EC:4.2.1.141",18,799,0.000312803960556398,0,0.00464925659039802,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.141"
"EC:1.2.1.71","EC:1.2.1.71",21,491,0.000333179965760762,0,0.00464912470811386,"M1","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.71"
"EC:3.5.3.23","EC:3.5.3.23",22,100,0.000333865444375662,0,0.00464629154112108,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.23"
"EC:5.3.1.31","EC:5.3.1.31",67,2,0.0003430049528663,9.74254735161869e-16,0.00462480778943182,"M2","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.31"
"EC:1.1.1.105","EC:1.1.1.105",67,46,0.000343116614087244,9.12884358143798e-16,0.00462208417262924,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.105"
"EC:2.6.1.36","EC:2.6.1.36",0,0,NA,0,0.00457138730208175,"M91","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.36"
"EC:5.3.1.17","EC:5.3.1.17",0,0,NA,0,0.00454805626629393,"M92","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.17"
"EC:5.1.1.8","EC:5.1.1.8",0,0,NA,0,0.00454401788009556,"M93","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.8"
"EC:1.5.98.2","EC:1.5.98.2",4,464,0.000247012298786448,0,0.00453697487698602,"M2","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With other, known, acceptors.","o__EC:1.5.98.2"
"EC:1.6.2.4","EC:1.6.2.4",4,13,0.000272130325485878,0,0.0044488350481166,"M2","k__Oxidoreductases.","p__Acting on NADH or NADPH.","c__With a heme protein as acceptor.","o__EC:1.6.2.4"
"EC:2.7.7.43","EC:2.7.7.43",14,27,0.00032785243775965,9.39733898089204e-17,0.00444030198495566,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.43"
"EC:1.3.99.12","EC:1.3.99.12",25,165,0.00032254928068945,0,0.00439069368978896,"M1","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With other acceptors.","o__EC:1.3.99.12"
"EC:3.5.1.77","EC:3.5.1.77",2,0,0.000208252684845919,0,0.00432400247862567,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.77"
"EC:2.1.1.34","EC:2.1.1.34",0,0,NA,0,0.00429031432657556,"M94","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.34"
"EC:5.3.3.10","EC:5.3.3.10",14,1190,0.000299853148423869,0,0.00428878980533866,"M7","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing C=C bonds.","o__EC:5.3.3.10"
"EC:4.1.2.20","EC:4.1.2.20",0,0,NA,0,0.00428339753132361,"M95","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.20"
"EC:2.1.3.9","EC:2.1.3.9",19,1,0.000318306898465074,0,0.00424283787675538,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Carboxy- and carbamoyltransferases.","o__EC:2.1.3.9"
"EC:1.5.1.7","EC:1.5.1.7",4,105,0.000267042974039497,0,0.00417895549267745,"M1","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.5.1.7"
"EC:3.4.21.96","EC:3.4.21.96",70,226,0.000309859378600143,1.41918996854288e-15,0.00417042752504157,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.96"
"EC:1.5.3.19","EC:1.5.3.19",0,0,NA,0,0.00415707225382444,"M96","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With oxygen as acceptor.","o__EC:1.5.3.19"
"EC:2.7.1.90","EC:2.7.1.90",0,0,NA,0,0.00413718424614608,"M97","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.90"
"EC:1.14.13.84","EC:1.14.13.84",1,0,0.000185347350698928,0,0.00412144352412086,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.84"
"EC:1.10.9.1","EC:1.10.9.1",2,1286,0.000143872326781988,0,0.00411132682785066,"M13","k__Oxidoreductases.","p__Acting on diphenols and related substances as donors.","c__With a copper protein as acceptor.","o__EC:1.10.9.1"
"EC:2.1.1.61","EC:2.1.1.61",95,2116,0.000373111725587971,0,0.00408467715450233,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.61"
"EC:2.3.1.81","EC:2.3.1.81",11,1431,0.000245722520870212,0,0.00402309332620508,"M2","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.81"
"EC:3.1.6.6","EC:3.1.6.6",4,2562,0.000213452305450505,0,0.0040228947057841,"M8","k__Hydrolases.","p__Acting on ester bonds.","c__Sulfuric ester hydrolases.","o__EC:3.1.6.6"
"EC:4.1.2.44","EC:4.1.2.44",14,234,0.000263295621048336,0,0.0040044782717955,"M7","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.44"
"EC:1.2.1.19","EC:1.2.1.19",1,0,0.000226244303975894,0,0.00397475167740218,"M2","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.19"
"EC:4.2.1.108","EC:4.2.1.108",4,0,0.000228459418260579,0,0.00381329317179039,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.108"
"EC:1.7.2.4","EC:1.7.2.4",73,614,0.000381862581586135,0,0.00376860185249282,"M1","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With a cytochrome as acceptor.","o__EC:1.7.2.4"
"EC:1.13.12.4","EC:1.13.12.4",0,0,NA,0,0.00372723999971689,"M98","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases).","o__EC:1.13.12.4"
"EC:2.7.1.166","EC:2.7.1.166",77,2830,0.000381279595814282,0,0.00372549632000065,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.166"
"EC:3.2.1.3","EC:3.2.1.3",8,560,0.000315096820079818,0,0.0037036863692764,"M1","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.3"
"EC:1.3.99.32","EC:1.3.99.32",5,0,0.000248730811327493,0,0.00367161406028225,"M1","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With other acceptors.","o__EC:1.3.99.32"
"EC:4.1.3.46","EC:4.1.3.46",12,1668,0.000298743009928104,0,0.00366154196357204,"M1","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.46"
"EC:1.1.1.108","EC:1.1.1.108",5,2564,0.000213289221904517,0,0.00365036461608886,"M8","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.108"
"EC:2.5.1.101","EC:2.5.1.101",9,0,0.000290823771443865,0,0.00364547758826344,"M1","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.101"
"EC:2.1.1.250","EC:2.1.1.250",1,0,1.13546548165817,0,0.00363391754316666,"M19","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.250"
"EC:2.4.2.47","EC:2.4.2.47",1,0,0.000244534823091309,0,0.00361536923512234,"M1","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.47"
"EC:2.1.1.186","EC:2.1.1.186",72,574,0.000374672763498935,0,0.00359916360768656,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.186"
"EC:2.3.1.178","EC:2.3.1.178",4,1285,0.000228283650985261,0,0.00358155555098794,"M2","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.178"
"EC:3.1.11.1","EC:3.1.11.1",89,3703,0.000387286937982245,0,0.00356506312692497,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Exodeoxyribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.11.1"
"EC:4.1.99.16","EC:4.1.99.16",11,231.333333333334,0.000236122889665132,0,0.00355207166957882,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Other carbon-carbon lyases.","o__EC:4.1.99.16"
"EC:4.2.3.22","EC:4.2.3.22",11,231.333333333334,0.000236122889665132,0,0.00355207166957882,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on phosphates.","o__EC:4.2.3.22"
"EC:4.2.3.75","EC:4.2.3.75",11,231.333333333334,0.000236122889665132,0,0.00355207166957882,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on phosphates.","o__EC:4.2.3.75"
"EC:4.2.1.99","EC:4.2.1.99",84,326,0.000376042895547805,0,0.00353672811592053,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.99"
"EC:1.1.1.276","EC:1.1.1.276",27,267,0.000352801834292432,0,0.00353147416345018,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.276"
"EC:3.1.13.1","EC:3.1.13.1",83,382,0.000371630497588374,0,0.00351436638556059,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Exoribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.13.1"
"EC:1.1.1.29","EC:1.1.1.29",30,34,0.000325289261520381,0,0.00349686814610522,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.29"
"EC:3.7.1.14","EC:3.7.1.14",3,0,0.000197828731225742,0,0.00348246256272857,"M2","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.14"
"EC:4.2.1.42","EC:4.2.1.42",15,1023,0.00030931510332354,0,0.00347787674692174,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.42"
"EC:5.3.3.4","EC:5.3.3.4",1,0,1.33488666153651,0,0.00347350855863184,"M16","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing C=C bonds.","o__EC:5.3.3.4"
"EC:3.1.3.26","EC:3.1.3.26",32,3027,0.000333258534756377,0,0.0034448501486574,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.26"
