"","SampleID","PLFA_ID","Remove.SH","Remove.SHMI","Index","Cornell_ID","State","Site","Cluster","Trt","Field_ID","Collection_Date","Plant_Stage","Latitude","Longitude","Upper","Lower","Current_Land_Use","Cover_Type","Cover_Crop","Crop_Rotation","System_Years","Notes","Start_Date","Cover_0_Planting","Cover_0_Harvest","Crop_1_Planting","Crop_1_Harvest","Cover_1_Planting","Cover_1_Harvest","Crop_2_Planting","Crop_2_Harvest","Cover_2_Planting","Cover_2_Harvest","Crop_3_Planting","Crop_3_Harvest","Cover_3_Planting","Cover_3_Harvest","Stop_Date","Cover_Roots","Crop_Roots","All_Roots","Current_Crop","Previous_Crop","Tillage_Type","Depth","Tillage_Start","Planter Type","Planter_Start","Removal_Type","Residue_Retained","Fertilizer_Type","N_Annual_Rate","P_Annual_Rate","K_Annual_Rate","Fertilizer_Applications_per_Year","Irrigation_Type","Annual_Rate","Irrigation_Applications_per_Year","Grazing_Type","Stocking_Rate","Animal_Type","Rest_Period","Yield_Type","Yield","Units","C Saturation Deficit","texture_class","sand","silt","clay","water_cap","water_capacity_rating","agg_stab","aggregate_stability_rating","SOM","organic_matter_rating","ace","ace_soil_protein_index_rating","resp","respiration_rating","activeC","active_carbon_rating","ph","ph_rating","p","p_rating","k","k_rating","mg","fe","mn","zn","minor_elements_rating","beta_glucosidase","PLFA","DNA","qPCR","root","rich","dist","ClimateZ","acidity","BSk","Cfa","Csa","Csb","Dfa","Dfb","Dfc","SH","SH_rating","SH_bin","SOM.pred","SOM.corr","SOM.resid","activeC.pred","activeC.corr","activeC.resid","resp.pred","resp.corr","resp.resid","qPCR.pred","qPCR.corr","qPCR.resid","agg_stab.pred","agg_stab.corr","agg_stab.resid","ace.pred","ace.corr","ace.resid","water_cap.pred","water_cap.corr","water_cap.resid","clay.bt","SOM.bt","activeC.bt","resp.bt","qPCR.bt","agg_stab.bt","ace.bt","water_cap.bt","root_bin","rich_bin","dist_bin","SHMI","SHMI_bin","SHMI2","SHMI2_rating","SHMI2_bin","Axis1","Axis2"
"11","ARSIII3.160.1","SHI-0652","No","No",645,"SS311","OR","OR3","OR3_40","40","ARS.III1.40","43308","in-season",44.565394,-123.12915,0,15,"cropland.perennial","perennial","None","Hops",1,"0",2016-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-07-27,2018-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-07-27,0,100,100,"Hops","Hops","Zone till","0",0,"0",0,"0",0,"0",40,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",26.32910477868,"loam",36.60134557,42.20961626,0.202048525318245,0.0451648707172224,89.9725429,-1.55680601589614,6.4528931,-0.0838552875237005,50.35252051,-0.951996789696739,13.17492719,-1.13593049048026,10.51321844,-0.423436964011821,22.35370158,0.0351874909188229,100,4.5,100,104,100,710.8,2.5,2.3,3.3,100,0,-1.15553169727498,4614.4053685839,-0.163457537238437,100,1,2,"Csb",-0.0351874909188229,0,0,0,1,0,0,0,-0.315640921396035,20.9415584415584,"low",0.243666390323135,2.69275196998493,-0.327521677846835,-0.63151346590956,468.017757133936,0.208076501897739,-0.619088387107474,0.299831130475126,-0.516842103372783,0.0963814299355788,1059388114.78654,-0.259838967174015,-0.565329136533521,6.40012054877803,-0.99147687936262,-0.0341912576930288,2.84680247176584,-0.91780553200371,0.309450404611474,0.216274442561051,-0.264285533894251,21.18903816,3.007952844,359.344113,0.224148352,1.14e+09,3.67910296,2.810071067,0.24319926,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",-0.456980146340028,-0.307142729564175
"12","ARSIII4.240.1","SHI-0651","No","No",644,"SS310","OR","OR3","OR3_240","240","ARS.III4.240","43308","in-season",44.565394,-123.12915,0,15,"cropland.perennial","perennial","None","Hops",1,"0",2016-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-07-27,2018-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-07-27,0,100,100,"Hops","Hops","Zone till","0",0,"0",0,"0",0,"0",240,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",25.2999936919,"loam",42.45799802,39.2773466,-0.151673935286482,-0.142634608776604,84.68058273,-1.13335110997257,7.90948155,-0.352402258674275,35.352875,-0.717333382239633,14.99000098,-0.88536122308749,12.33786767,-1.12139544117828,10.52453335,-1.39659900934234,21.98419013,4.7,100,99.2,100,664,6.1,3.7,1.6,100,0,-0.893014425852847,5688.30545327744,0.0391320056733656,100,1,2,"Csb",1.39659900934234,0,0,0,1,0,0,0,-0.330018550783181,19.3181818181818,"very low",-0.0419201640460078,2.71409756301155,-0.310482094628267,-0.692687201366586,358.552450616571,-0.428708239811689,-0.748743608087995,0.356427665592018,-0.136617614999495,0.0703195196296909,1260707053.04693,-0.0311875139563253,-0.758911387613604,11.057222186422,-0.374439722358969,-0.156079990725863,3.28005167212977,-0.56125339151377,0.185698869011492,0.211085527199401,-0.328333477788096,18.26465537,2.66177021,268.3397859,0.252521562,1.33e+09,5.598643078,3.078354295,0.226483934,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",-0.440889771595013,-0.329259557260571
"13","ARSIV1.40.1","SHI-0642","No","No",635,"SS301","OR","OR3","OR3_40","40","ARS.IV1.40","43308","in-season",44.565394,-123.12915,0,15,"cropland.perennial","perennial","None","Hops",1,"0",2016-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-07-27,2018-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-07-27,0,100,100,"Hops","Hops","Zone till","0",0,"0",0,"0",0,"0",40,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",25.243985883,"loam",43.7325077,36.58319339,0.0200408647963092,-0.0799089104377701,86.57867223,-2.17466551818512,5.279738267,-0.659916372491048,21.73277357,-1.01465436988603,12.75652846,-1.41538384819142,8.892311475,-1.20385764461669,9.655926417,0.0351874909188229,100,4.3,100,92,100,692.7,1.8,1,1.4,100,0,-1.11368671620518,3566.59924770184,-0.506651708954276,100,1,2,"Csb",-0.0351874909188229,0,0,0,1,0,0,0,-0.696042906849826,4.22077922077922,"very low",0.0967180157461158,2.18889562071688,-0.756634388237164,-0.662990371438506,342.115198901934,-0.540867273178181,-0.68580239617768,0.271672265919406,-0.729581452013738,0.0829712910504266,824282752.09164,-0.589623000004702,-0.664936757088406,3.86113511900557,-1.50972876109671,-0.096909025474475,2.84686780098615,-0.917745344411551,0.245774132988679,0.211297764955425,-0.325683043426449,19.68429891,2.296875,259.2393532,0.195775143,878000000.000001,1.87033298,2.744679715,0.231935064,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",-0.407563492621521,-0.420080383575212
"14","ARSIV2.80.1","SHI-0648","No","No",641,"SS307","OR","OR3","OR3_80","80","ARS.IV2.80","43308","in-season",44.565394,-123.12915,0,15,"cropland.perennial","perennial","None","Hops",1,"0",2016-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-07-27,2018-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-07-27,0,100,100,"Hops","Hops","Zone till","0",0,"0",0,"0",0,"0",80,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",25.9133846827,"loam",39.53708854,39.61239728,0.161101923140857,0.0271959764572819,89.51850078,-1.79718776385888,5.895774194,-0.352402258674275,35.352875,-0.843166443694803,13.9645301,-1.41538384819142,8.892311475,-1.01052883173702,11.8335384,-0.359284299969458,100,4.6,100,101.9,100,679.4,2.7,1.2,3.8,100,0,-1.04933273766979,4412.44789529965,-0.24673982399505,100,1,2,"Csb",0.359284299969458,0,0,0,1,0,0,0,-0.543151162415941,6.65584415584416,"very low",0.210607140964266,2.4082962460841,-0.563009399638541,-0.638594883937642,367.171619798196,-0.371933947799383,-0.634097161909714,0.265182267898158,-0.781286686281703,0.0933645260289014,996623158.314744,-0.340104350023952,-0.587738048339767,5.2038384691696,-1.20944971551912,-0.048300990653918,2.98537602452298,-0.794865453040885,0.295125035257234,0.215975865882237,-0.267929058799952,20.85051417,2.66177021,281.0803917,0.195775143,1.07e+09,2.855502485,2.92968275,0.24154793,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",-0.399151697061526,-0.193876397073248
"15","ARSIV3.160.1","SHI-0643","No","No",636,"SS302","OR","OR3","OR3_160","160","ARS.IV3.160","43308","in-season",44.565394,-123.12915,0,15,"cropland.perennial","perennial","None","Hops",1,"0",2016-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-07-27,2018-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-07-27,0,100,100,"Hops","Hops","Zone till","0",0,"0",0,"0",0,"0",160,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",25.6096995348,"loam",41.93933176,37.01434601,0.184786136264069,-0.173446744817132,83.70385131,-1.56233721740027,6.438254017,-0.643442088314814,22.3490358,-0.784122057042989,14.42962065,-1.27160093528326,9.677863567,-1.01052883173702,11.8335384,-0.41772456528624,100,2.6,74.8,77.5,100,669.1,2.7,1.1,2.7,100,0,-0.90925872315746,3863.96422728938,-0.151979467632836,100,1,2,"Csb",0.41772456528624,0,0,0,1,0,0,0,-0.611877623946279,5.19480519480519,"very low",0.229729174683129,2.06301814457053,-0.873171262997943,-0.634498870962864,366.542909016987,-0.376029960774161,-0.6254158305603,0.282427502744229,-0.646185104722962,0.095109554707678,1069715732.84774,-0.247089022340514,-0.574776351523529,6.42350555055042,-0.987560865876742,-0.0401396804404456,3.04588439540177,-0.743982376602544,0.303411073238718,0.199526703110159,-0.47685781805585,21.04632222,2.315587575,281.0803917,0.209961748,1.15e+09,3.658184808,2.997992017,0.223853341,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",-0.456959479683086,-0.359389804199314
"16","ARSIV4.240.1","SHI-0653","No","No",646,"SS312","OR","OR3","OR3_240","240","ARS.IV4.240","43308","in-season",44.565394,-123.12915,0,15,"cropland.perennial","perennial","None","Hops",1,"0",2016-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-07-27,2018-07-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-07-27,0,100,100,"Hops","Hops","Zone till","0",0,"0",0,"0",0,"0",240,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",26.23414035452,"loam",36.71762185,41.40023355,0.285884101240843,0.0189824860999597,89.30713388,-1.7325944138395,6.030626846,0.00595068591484319,55.72430008,-0.897824146312449,13.55751217,-1.49066103924906,8.517804383,-0.560452769919963,19.25539192,-0.739146024528542,89.84425818,3.7,100,73.6,99.08452,584.7,3.1,1.7,2.5,100,0,-0.98251741049399,4155.67425,-0.309633672188382,100,1,2,"Csb",0.739146024528542,0,0,0,1,0,0,0,-0.390876600965631,15.4220779220779,"very low",0.311353110641532,2.72048100078188,-0.305402424726688,-0.617014710770832,439.269190499979,0.056561940850869,-0.588358870797736,0.250510625462452,-0.902302168451325,0.10255834970596,943428997.706884,-0.412192021894342,-0.519448308157663,5.18525776511216,-1.21314610568183,-0.00530247264156901,2.87445699405059,-0.89252167367088,0.338780691527926,0.211769765962335,-0.319798205427967,21.8821446,3.129584581,339.323161,0.188681841,1.02e+09,3.060261599,2.868622146,0.240796854,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",-0.429537247947176,-0.153066832955501
"17","CH2F1","SHI-0519","No","No",519,"RR1629","WY","WY1","WY1_Heavy","Heavy","CH-F1","43221","in-season",41.209635,-104.863322,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",21.7888319701,"sandy loam",59.34841919,21.63439912,-0.0606511517813784,0.516054458507445,97.78568276,1.27881798692056,47.08800878,-0.402546028657046,77.33726476,0.0507919801173233,18.91243217,-0.614794639326502,14.80649596,0.179777754350191,52.49355876,-0.198573570348306,100,3.3,94.4,214.1,100,267.5,0.8,4.3,0.1,56,0,1.67726220295639,7190.48640571549,0.322475323870041,100,3,4,"BSk",0.198573570348306,1,0,0,0,0,0,0,0.215748565408104,73.538961038961,"high",-0.332384351138946,3.02630749394444,-0.0701616775181,-0.359462624858964,537.57349654044,0.539240379209155,0.453271489756761,0.231548209382736,-1.06806612908326,0.164349911369303,1456041132.49476,0.158125412500739,0.555299461127066,26.0238063164611,0.723518525793493,-0.320790576231593,5.08360741391391,0.371582556348917,-0.208570768093723,0.314665156975392,0.724625226601168,19.01718169,2.6,462.5090006,0.286569413,1.65e+09,38.31967213,4.316052644,0.290739078,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.395794857686984,0.422047773822299
"18","CH2F2","SHI-0520","No","No",520,"RR1630","WY","WY1","WY1_Heavy","Heavy","CH-F2","43221","in-season",41.209635,-104.863322,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",20.2558631714,"sandy loam",66.09588966,21.18828848,-0.822840189360616,0.352708356854518,95.93108649,0.729499052829304,27.33319185,-0.242730949399563,84.13447461,0.0392662505200454,18.72670449,0.761709600681215,40.48314127,-0.0789495153928405,43.06505229,-0.300844034652675,100,3.5,100,281,100,146.1,0.5,7.2,0.1,56,0,0.0121387166921147,5012.2113901081,-0.0960463193569508,100,3,4,"BSk",0.300844034652675,1,0,0,0,0,0,0,0.322095567190278,79.2207792207792,"high",-0.643869190351565,3.70064668103382,0.401138240952002,-0.466092535357513,504.429366322104,0.387143019964673,0.127824749747267,0.499732305402773,0.633884850933948,0.254327325302963,988865969.865034,-0.350373644659914,0.360856617450047,20.0184890982607,0.368642435379257,-0.0810326392169885,4.46602398782601,0.120298889737034,-0.370744511819935,0.314525313808271,0.723452868674453,12.71582186,2.8,415.0563548,0.527741691,1.2e+09,26.13636364,4.291956656,0.273278387,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.404884644434356,0.259214548491629
"19","CH2F3","SHI-0521","No","No",521,"RR1631","WY","WY1","WY1_Heavy","Heavy","CH-F3","43221","in-season",41.209635,-104.863322,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",20.5683604628,"sandy loam",64.02780732,22.675001,-0.752519859219524,0.614739629946356,98.54418574,1.60737105732035,62.93718733,-0.0823254465772921,89.66155369,-0.0415384148545617,17.4993863,-0.000628460919809552,23.04419412,-0.153672939938042,40.57091281,-0.0816930397147416,100,4.3,100,319.1,100,184.1,0.4,7.3,0.1,56,0,1.2747231992122,6407.84399731201,0.179574823271088,100,3,4,"BSk",0.0816930397147416,1,0,0,0,0,0,0,0.399911509371205,82.7922077922078,"very high",-0.615131284599281,3.90414351892541,0.532805838021989,-0.456254752157445,486.894438458426,0.302581812219403,0.157850794563519,0.352941809852411,-0.158479255483328,0.246025918248943,1227329420.86317,-0.0664510949778558,0.378796110524322,37.0419558340408,1.22857494679603,-0.10315294855437,4.33887445126369,0.0616145336998087,-0.35578219848719,0.345414313304248,0.970521828433546,13.29719168,3.01,402.2806425,0.378782342,1.48e+09,47.59437454,4.128854154,0.301824054,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.405528298262229,0.291350936153912
"20","CH2F4","SHI-0522","No","No",522,"RR1632","WY","WY1","WY1_Heavy","Heavy","CH-F4","43221","in-season",41.209635,-104.863322,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",19.7845533599,"sandy loam",68.17450781,18.42162232,-0.739616462308322,0.183692425352219,93.07985309,0.507015012855545,21.95923799,-0.196165423112886,85.88126358,0.0147702266027667,18.3410655,0.240254586193094,27.57459136,-0.579874441152467,28.53179906,-0.44694469794463,98.54385229,4.7,100,271.2,100,160.1,0.5,5.9,0.1,56,0,0.177763199974504,4060.21644181776,-0.452403591971884,100,3,4,"BSk",0.44694469794463,1,0,0,0,0,0,0,0.129939158426111,66.2337662337662,"high",-0.609858035688555,3.7197609161634,0.413692612575669,-0.454449572615453,407.063412530647,-0.125424868537014,0.16336040996436,0.392056625719791,0.0768941762287332,0.24450265534724,759668107.186417,-0.696906247319123,0.382087909625075,16.5924397650173,0.12492710323047,-0.107211904628753,4.4697578925528,0.12198213123152,-0.353036695625431,0.293027173176187,0.53672912097765,13.40386987,2.86,336.576979,0.421342156,9.15e+08,22.20787605,4.24144767,0.2563147,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.48690044168546,-0.0307361779549183
"21","CH2F5","SHI-0523","No","No",523,"RR1633","WY","WY1","WY1_Heavy","Heavy","CH-F5","43221","in-season",41.209635,-104.863322,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",21.8788157916,"sandy clay loam",57.31802004,20.26022559,0.351153291123728,0.331466096338393,95.62761673,1.52151274975554,78.18190309,0.0425438507283888,57.92597094,-0.222653179897246,20.63733997,0.0410818688832674,23.76915558,-0.0372764214683551,33.73548042,-0.110913172373133,100,2.2,63.6,276.6,100,335.8,0.6,4.9,0.1,56,0,1.55011370622296,6285.46184699087,0.0684469151125407,100,3,4,"BSk",0.110913172373133,1,0,0,0,0,0,0,0.228724080698887,74.025974025974,"high",-0.16409166473042,3.4122153839113,0.206635515458809,-0.301851364758269,479.213028369517,0.264574943289914,0.629107675869527,0.290142601994216,-0.588025806986259,0.11573585764757,1245355605.70695,-0.0472889425350289,0.660355323871582,28.7170424457614,0.861157425883962,-0.450329809697822,4.71452331537713,0.227676629800576,-0.120949633576861,0.283807619087107,0.452415729915254,22.42175437,3.18,422.3567618,0.385875645,1.36e+09,45.01032347,3.797070866,0.271086152,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.38894669590652,0.421792945509397
"22","CL1F1","SHI-0514","No","No",514,"RR1624","WY","WY1","WY1_Light","Light","CL-F1","43221","in-season",41.217625,-104.848821,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",22.3519623009,"sandy clay loam",54.65065571,22.60649614,0.389991599957597,0.617074134610438,98.55929491,0.933173608830043,48.25970367,0.149349423142305,64.30661633,0.272134152057879,30.57571311,0.352947198017261,29.99330341,0.378750685825581,50.57386178,-0.403114498957045,100,5.7,100,457,100,220.5,0.4,15,0.1,56,0,0.605332107083033,5456.80534362716,0.0489764757945042,100,3,4,"BSk",0.403114498957045,1,0,0,0,0,0,0,0.394172530100168,82.6298701298701,"very high",-0.148219559798512,3.54526766241979,0.297568982940816,-0.296417902466521,569.032737599278,0.675168588292103,0.64569122715965,0.332168282867865,-0.292744029142389,0.111150944432959,1231329768.00161,-0.0621744686384548,0.670263405516589,18.467400768184,0.262910203313454,-0.4625469793815,6.24922233072942,0.734681131439379,-0.112685864835726,0.315278384477406,0.729759999446164,22.74284815,3.33,502.6612394,0.442622063,1.34e+09,30.21454112,4.823886652,0.302091336,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.39464545930036,0.12340442394003
"23","CL1F2","SHI-0515","No","No",515,"RR1625","WY","WY1","WY1_Light","Light","CL-F2","43221","in-season",41.217625,-104.848821,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",20.6724397034,"sandy loam",63.28362046,19.34878511,-0.260179088611225,0.570505005489428,98.23402818,1.09714236199414,39.48096648,-0.0156921221298169,91.54342776,0.114840021671033,19.99698428,0.824243725253847,42.32553753,0.244901909729822,55.03016751,-0.242403769335893,100,7,100,423.5,100,191.9,0.3,11.8,0.1,56,0,0.858718879090051,5020.63690311142,0.029213236961825,100,3,4,"BSk",0.242403769335893,1,0,0,0,0,0,0,0.437163556670082,84.9025974025974,"very high",-0.413925706705096,3.69623293498078,0.39823358457528,-0.387376495299426,558.912358542253,0.632278405029247,0.368075149504566,0.462916678619117,0.456168575749281,0.18790444558366,1144141951.60364,-0.158691208621835,0.504397680181193,23.6599138910268,0.592744681812947,-0.258026085859176,5.08710352321671,0.372866107530208,-0.251025055545082,0.326441923323448,0.82153006103451,17.36759443,3.1,475.2847129,0.541928295,1.32e+09,33.86348575,4.453948649,0.296804003,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.42853290686512,0.105531650776563
"24","CL1F3","SHI-0516","No","No",516,"RR1626","WY","WY1","WY1_Light","Light","CL-F3","43221","in-season",41.217625,-104.848821,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",19.7892221062,"sandy loam",67.62751378,16.90687844,-0.49023631647343,-0.0337662694761731,87.89333694,1.11697922655583,40.26115643,-0.0525611729057254,90.5324257,0.366655059663151,25.28170846,0.352947198017261,29.99330341,0.404643886390542,61.43530069,-0.695315825540955,92.05958557,4.7,100,296.8,100,126.7,0.5,13.8,0.1,56,0,0.867442860793247,6138.25164054237,0.290222647180996,100,3,4,"BSk",0.695315825540955,1,0,0,0,0,0,0,0.487826637944963,87.987012987013,"very high",-0.507943509503671,3.78367014684212,0.455382336597945,-0.419561400102574,605.645632568166,0.824205286493116,0.269843121579876,0.393137017231446,0.0831040764373843,0.215063002580927,1366964277.6151,0.0751596446000685,0.445707539824342,25.0572484171213,0.671271686731485,-0.185658151359977,5.61620029908985,0.552313211023128,-0.299975171689739,0.264460894445731,0.266208902213566,15.46560778,3.05,508.1365447,0.442622063,1.61e+09,34.32835821,5.070221331,0.236028636,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.424363677408885,0.248991310964264
"25","CL1F4","SHI-0517","No","No",517,"RR1627","WY","WY1","WY1_Light","Light","CL-F4","43221","in-season",41.217625,-104.848821,0,15,"rangeland","perennial","None","Rangeland",1,"0",2016-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-05-01,2018-05-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2018-05-01,0,100,100,"Rangeland","Rangeland","None","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",21.5538505233,"sandy loam",58.03690227,22.58614963,-0.0171351455241645,0.313271220102183,95.35548572,0.556297492029119,23.03548596,0.253230087652176,96.78432252,0.373105623557398,25.44212693,-0.0861016265309727,21.63203497,0.725490622502804,74.39924052,-0.651485626553369,93.88818223,6.7,100,420,100,215.8,0.9,6.9,0.1,56,0,1.04375503030133,5376.9546791699,-0.0215355629105308,100,3,4,"BSk",0.651485626553369,1,0,0,0,0,0,0,0.509694378029564,88.3116883116883,"very high",-0.314600605186297,3.95940938300247,0.567830692838473,-0.353374754758919,673.740519528396,1.07886537726172,0.471852368877803,0.294202243866624,-0.557953995408776,0.159212789848662,1125099701.80924,-0.180748352759192,0.56640087506106,14.9113262213425,-0.010103383031941,-0.334479185451796,6.14820060635141,0.707584809009193,-0.199311708596935,0.290356634393871,0.512582928699118,19.3769481,3.48,581.1406151,0.364595738,1.27e+09,23.03338993,5.087756334,0.2692224,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",-0.387979380078862,0.172454617451267
