"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:1.3.98.1","EC:1.3.98.1",0,0,NA,0,0.00943811310785633,"M739","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With other, known, acceptors.","o__EC:1.3.98.1"
"EC:1.1.98.2","EC:1.1.98.2",0,0,NA,0,0.00941171258480724,"M740","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With other, known, acceptors.","o__EC:1.1.98.2"
"EC:4.1.1.86","EC:4.1.1.86",0,0,NA,0,0.00938395687450512,"M741","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.86"
"EC:2.1.1.298","EC:2.1.1.298",2,0,0.0169186253856047,3.86770001954505e-18,0.00937876352138894,"M7","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.298"
"EC:6.3.5.11","EC:6.3.5.11",18,0,0.0557437878149659,0,0.00937250171055851,"M8","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Carbon--nitrogen ligases with glutamine as amido-N-donor.","o__EC:6.3.5.11"
"EC:6.3.5.9","EC:6.3.5.9",18,0,0.0557437878149659,0,0.00937250171055851,"M8","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Carbon--nitrogen ligases with glutamine as amido-N-donor.","o__EC:6.3.5.9"
"EC:1.1.1.303","EC:1.1.1.303",1,0,1,0,0.00933285232202982,"M98","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.303"
"EC:1.1.1.4","EC:1.1.1.4",1,0,1,0,0.00933285232202982,"M98","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.4"
"EC:3.4.14.11","EC:3.4.14.11",0,0,NA,0,0.00922120146604603,"M742","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Dipeptidyl-peptidases and tripeptidyl-peptidases.","o__EC:3.4.14.11"
"EC:5.3.1.27","EC:5.3.1.27",1,0,1.0638096267629,0,0.00921850569626065,"M71","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.27"
"EC:4.1.2.40","EC:4.1.2.40",0,0,NA,0,0.00917768431504751,"M743","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.40"
"EC:4.1.1.3","EC:4.1.1.3",0,0,NA,0,0.00912810422914899,"M744","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.3"
"EC:2.3.1.54","EC:2.3.1.54",0,0,NA,0,0.00909277005064924,"M745","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.54"
"EC:3.2.1.78","EC:3.2.1.78",1,0,0.121286693847297,0,0.0090903831351833,"M21","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.78"
"EC:1.7.7.1","EC:1.7.7.1",0,0,NA,0,0.00903538354125637,"M746","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With an iron-sulfur protein as acceptor.","o__EC:1.7.7.1"
"EC:1.13.11.4","EC:1.13.11.4",0,0,NA,0,0.00901741895056974,"M747","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.4"
"EC:3.5.5.1","EC:3.5.5.1",0,0,NA,0,0.00898657123946068,"M748","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In nitriles.","o__EC:3.5.5.1"
"EC:1.14.15.3","EC:1.14.15.3",0,0,NA,0,0.00890803147626077,"M749","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.15.3"
"EC:4.1.1.4","EC:4.1.1.4",2,0,0.541013719582889,0,0.00888934607179761,"M34","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.4"
"EC:4.2.1.153","EC:4.2.1.153",0,0,NA,0,0.0088455297294536,"M750","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.153"
"EC:6.3.2.2","EC:6.3.2.2",79,0,0.0128718815721494,0.994327329154589,0.00877950174425921,"M1","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.2"
"EC:5.4.99.28","EC:5.4.99.28",79,0,0.0128479389835671,0.996163866495768,0.00868669765839305,"M1","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.28"
"EC:5.4.99.29","EC:5.4.99.29",79,0,0.0128479389835671,0.996163866495768,0.00868669765839305,"M1","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.29"
"EC:4.1.99.14","EC:4.1.99.14",23,0,0.0116997936325176,0,0.00861260667547385,"M3","k__Lyases.","p__Carbon-carbon lyases.","c__Other carbon-carbon lyases.","o__EC:4.1.99.14"
"EC:4.4.1.2","EC:4.4.1.2",1,0,0.0090010321840576,0,0.00858133011178076,"M3","k__Lyases.","p__Carbon-sulfur lyases.","c__Carbon-sulfur lyases.","o__EC:4.4.1.2"
"EC:5.4.99.60","EC:5.4.99.60",79,0,0.0128575186906976,0.995425932368503,0.00857032016259292,"M1","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.60"
"EC:5.4.99.61","EC:5.4.99.61",79,0,0.0128575186906976,0.995425932368503,0.00857032016259292,"M1","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.61"
"EC:4.3.2.3","EC:4.3.2.3",0,0,NA,0,0.00854633237621761,"M751","k__Lyases.","p__Carbon-nitrogen lyases.","c__Lyases acting on amides, amidines, etc.","o__EC:4.3.2.3"
"EC:2.7.4.23","EC:2.7.4.23",0,0,NA,0,0.00848295178371096,"M752","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.23"
"EC:1.2.1.28","EC:1.2.1.28",0,0,NA,0,0.00846633927203485,"M753","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.28"
"EC:3.2.1.37","EC:3.2.1.37",0,0,NA,0,0.00845112012871273,"M754","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.37"
"EC:1.14.13.165","EC:1.14.13.165",32,4,0.0127870771078034,0,0.00838603909891981,"M3","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.165"
"EC:1.3.1.45","EC:1.3.1.45",0,0,NA,0,0.00836221655573661,"M755","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.45"
"EC:2.3.1.174","EC:2.3.1.174",0,0,NA,0,0.00835635410157084,"M756","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.174"
"EC:1.1.99.3","EC:1.1.99.3",0,0,NA,0,0.00823602814931164,"M757","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With other acceptors.","o__EC:1.1.99.3"
"EC:6.2.1.16","EC:6.2.1.16",79,0,0.0128603772487571,0.995211093653193,0.00821914555416323,"M1","k__Ligases.","p__Forming carbon-sulfur bonds.","c__Acid--thiol ligases.","o__EC:6.2.1.16"
"EC:2.7.7.75","EC:2.7.7.75",1,0,0.00355796319695172,0,0.00814227490429116,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.75"
"EC:2.3.1.19","EC:2.3.1.19",14,195,0.0114196149034025,0,0.00802633743575443,"M3","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.19"
"EC:1.14.14.1","EC:1.14.14.1",0,0,NA,0,0.00797223913643632,"M758","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.14.1"
"EC:3.2.1.99","EC:3.2.1.99",2,0,0.0120035897959016,0,0.00796930675368744,"M5","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.99"
"EC:3.5.1.26","EC:3.5.1.26",0,0,NA,0,0.00795362836963734,"M759","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.26"
"EC:2.1.1.217","EC:2.1.1.217",37,32,0.0148058152406148,0,0.00793756668676789,"M3","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.217"
"EC:3.7.1.5","EC:3.7.1.5",0,0,NA,0,0.00792406856641269,"M760","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.5"
"EC:5.4.99.9","EC:5.4.99.9",79,0,0.0128266151334984,0.997804424692896,0.00783810007401807,"M1","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.9"
"EC:1.18.6.1","EC:1.18.6.1",0,0,NA,0,0.00780524335156966,"M761","k__Oxidoreductases.","p__Acting on iron-sulfur proteins as donors.","c__With dinitrogen as acceptor.","o__EC:1.18.6.1"
"EC:3.5.2.18","EC:3.5.2.18",0,0,NA,0,0.00775963361875208,"M762","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amides.","o__EC:3.5.2.18"
"EC:1.13.11.37","EC:1.13.11.37",0,0,NA,0,0.00773042968818341,"M763","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.37"
"EC:6.6.1.1","EC:6.6.1.1",18,0,0.0556889156722919,0,0.00772552799671008,"M8","k__Ligases.","p__Forming nitrogen-metal bonds.","c__Forming coordination complexes.","o__EC:6.6.1.1"
"EC:2.6.1.96","EC:2.6.1.96",0,0,NA,0,0.00772135372115586,"M764","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.96"
"EC:4.3.1.18","EC:4.3.1.18",11,164,0.0112191050411575,0,0.00771863951824301,"M3","k__Lyases.","p__Carbon-nitrogen lyases.","c__Ammonia-lyases.","o__EC:4.3.1.18"
"EC:1.11.1.19","EC:1.11.1.19",0,0,NA,0,0.00771169601355835,"M765","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__Peroxidases.","o__EC:1.11.1.19"
"EC:1.13.11.1","EC:1.13.11.1",0,0,NA,0,0.00770420227512062,"M766","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.1"
"EC:4.4.1.21","EC:4.4.1.21",37,25,0.0148659038298587,0,0.0076932970799919,"M3","k__Lyases.","p__Carbon-sulfur lyases.","c__Carbon-sulfur lyases.","o__EC:4.4.1.21"
"EC:3.2.1.45","EC:3.2.1.45",0,0,NA,0,0.00768980327567345,"M767","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.45"
"EC:6.4.1.4","EC:6.4.1.4",18,0,0.0556722144493811,0,0.00767094520251321,"M8","k__Ligases.","p__Forming carbon-carbon bonds.","c__Forming carbon-carbon bonds.","o__EC:6.4.1.4"
"EC:4.2.2.17","EC:4.2.2.17",6,0,0.0148059274953429,0,0.00765927227442153,"M5","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on polysaccharides.","o__EC:4.2.2.17"
"EC:3.4.21.116","EC:3.4.21.116",35,2,0.0139453040461894,0,0.0076512608081552,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.116"
"EC:3.4.24.78","EC:3.4.24.78",35,0,0.0139442309690466,0,0.00764618154605856,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.78"
"EC:3.1.7.2","EC:3.1.7.2",0,0,NA,0,0.00763950354879332,"M768","k__Hydrolases.","p__Acting on ester bonds.","c__Diphosphoric monoester hydrolases.","o__EC:3.1.7.2"
"EC:3.5.3.26","EC:3.5.3.26",12,21,0.0204141482041699,0,0.00762881810782379,"M5","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.26"
"EC:5.3.4.1","EC:5.3.4.1",5,0,0.0231164795017043,0,0.00762332588785097,"M7","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing S-S bonds.","o__EC:5.3.4.1"
"EC:3.1.26.8","EC:3.1.26.8",36,0,0.0141266568950807,0,0.00762143823619346,"M3","k__Hydrolases.","p__Acting on ester bonds.","c__Endoribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.26.8"
"EC:1.14.13.107","EC:1.14.13.107",0,0,NA,0,0.00759472217792128,"M769","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.107"
"EC:1.1.1.91","EC:1.1.1.91",0,0,NA,0,0.00757448500722467,"M770","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.91"
"EC:3.6.3.44","EC:3.6.3.44",37,4,0.0132665065958074,0,0.00756287109446128,"M3","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.44"
"EC:1.1.1.90","EC:1.1.1.90",0,0,NA,0,0.00753064179274537,"M771","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.90"
"EC:3.4.15.1","EC:3.4.15.1",0,0,NA,0,0.00752259505540391,"M772","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Peptidyl-dipeptidases.","o__EC:3.4.15.1"
"EC:6.3.1.13","EC:6.3.1.13",79,0,0.0128330711215176,0.997308510124489,0.00752212614466046,"M1","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--ammonia (or amine) ligases (amide synthases).","o__EC:6.3.1.13"
"EC:2.6.1.76","EC:2.6.1.76",0,0,NA,0,0.00748841018188989,"M773","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.76"
"EC:5.2.1.2","EC:5.2.1.2",1,0,0.109200034173088,0,0.00741353748920937,"M15","k__Isomerases.","p__Cis-trans-isomerases.","c__Cis-trans isomerases.","o__EC:5.2.1.2"
"EC:6.1.1.22","EC:6.1.1.22",79,0,0.0128768864731931,0.993953102819032,0.0073929880189517,"M1","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.22"
"EC:2.7.1.66","EC:2.7.1.66",39,70,0.0151339412829956,0,0.00738886230329907,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.66"
"EC:2.3.1.204","EC:2.3.1.204",38,60,0.0136053738310592,0,0.0073642358083386,"M3","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.204"
"EC:6.3.5.10","EC:6.3.5.10",18,0,0.0557483389734522,0,0.00734919758013651,"M8","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Carbon--nitrogen ligases with glutamine as amido-N-donor.","o__EC:6.3.5.10"
"EC:3.4.24.70","EC:3.4.24.70",10,43,0.0276049327071237,1.54708000781802e-17,0.00734650747288335,"M7","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.70"
"EC:4.3.1.15","EC:4.3.1.15",0,0,NA,0,0.00733881627129332,"M774","k__Lyases.","p__Carbon-nitrogen lyases.","c__Ammonia-lyases.","o__EC:4.3.1.15"
"EC:3.5.3.4","EC:3.5.3.4",0,0,NA,0,0.00731831158622384,"M775","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.4"
"EC:2.3.1.122","EC:2.3.1.122",3,0,0.212872826299387,3.86770001954505e-18,0.00731797220139386,"M24","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.122"
"EC:2.7.10.1","EC:2.7.10.1",0,0,NA,0,0.00730857442101325,"M776","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Protein-tyrosine kinases.","o__EC:2.7.10.1"
"EC:2.4.1.289","EC:2.4.1.289",1,0,1.04304648424829,0,0.00730532334241773,"M82","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.289"
"EC:4.1.2.43","EC:4.1.2.43",38,52,0.0135541702503924,0,0.00724932368726239,"M3","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.43"
"EC:5.1.3.30","EC:5.1.3.30",1,0,1,1.93385000977253e-18,0.00724274334087453,"M51","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.30"
"EC:5.1.3.31","EC:5.1.3.31",1,0,1,0,0.00724274334087453,"M51","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.31"
"EC:3.1.1.11","EC:3.1.1.11",5,18,0.0168232705164168,0,0.0072250960077906,"M5","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.11"
"EC:1.13.11.25","EC:1.13.11.25",2,0,0.537844696336441,0,0.00719935351234277,"M36","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.25"
"EC:3.1.1.3","EC:3.1.1.3",0,0,NA,0,0.00711587924669299,"M777","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.3"
"EC:2.7.2.7","EC:2.7.2.7",33,0,0.0137169569898904,0,0.00710968423292702,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a carboxy group as acceptor.","o__EC:2.7.2.7"
"EC:3.6.1.41","EC:3.6.1.41",9,22,0.027042845921411,0,0.00708519553663327,"M7","k__Hydrolases.","p__Acting on acid anhydrides.","c__In phosphorus-containing anhydrides.","o__EC:3.6.1.41"
"EC:3.5.1.47","EC:3.5.1.47",38,4,0.0133585059310369,0,0.00706816166172121,"M3","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.47"
"EC:2.3.1.89","EC:2.3.1.89",38,0,0.0133580949829516,0,0.00702845439914859,"M3","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.89"
"EC:1.12.98.1","EC:1.12.98.1",0,0,NA,0,0.00700962097716966,"M778","k__Oxidoreductases.","p__Acting on hydrogen as donors.","c__With other, known, acceptors.","o__EC:1.12.98.1"
"EC:1.2.1.68","EC:1.2.1.68",0,0,NA,0,0.00700351094621099,"M779","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.68"
"EC:3.2.1.80","EC:3.2.1.80",6,20,0.0169582811584689,0,0.00696558508645008,"M5","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.80"
"EC:3.5.1.56","EC:3.5.1.56",0,0,NA,0,0.00695511813900774,"M780","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.56"
"EC:2.7.1.76","EC:2.7.1.76",38,0,0.0133579443395416,0,0.00683752315746741,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.76"
"EC:2.7.1.74","EC:2.7.1.74",38,0,0.0133578336523852,0,0.00683512212501927,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.74"
"EC:6.2.1.17","EC:6.2.1.17",79,0,0.0128419445586251,0.996623809232705,0.00683286549886167,"M1","k__Ligases.","p__Forming carbon-sulfur bonds.","c__Acid--thiol ligases.","o__EC:6.2.1.17"
"EC:3.2.2.26","EC:3.2.2.26",0,0,NA,0,0.00682837881801073,"M781","k__Hydrolases.","p__Glycosylases.","c__Hydrolyzing N-glycosyl compounds.","o__EC:3.2.2.26"
"EC:2.7.8.20","EC:2.7.8.20",38,0,0.0134440757667397,0,0.00682268205582999,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.20"
"EC:5.5.1.2","EC:5.5.1.2",79,0,0.0128343484506533,0.997208102687005,0.00682193649403345,"M1","k__Isomerases.","p__Intramolecular lyases.","c__Intramolecular lyases.","o__EC:5.5.1.2"
"EC:2.7.7.58","EC:2.7.7.58",0,0,NA,0,0.00679063737763147,"M782","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.58"
"EC:3.7.1.17","EC:3.7.1.17",2,0,0.530861017792727,0,0.00678497279629418,"M36","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.17"
"EC:3.1.3.87","EC:3.1.3.87",36,10,0.0145868886269482,0,0.00676801912881649,"M3","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.87"
"EC:2.7.1.113","EC:2.7.1.113",38,0,0.0133596787920275,0,0.00676784721080726,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.113"
"EC:1.6.99.1","EC:1.6.99.1",36,0,0.0145584157135187,0,0.00675126288455787,"M3","k__Oxidoreductases.","p__Acting on NADH or NADPH.","c__With other acceptors.","o__EC:1.6.99.1"
"EC:1.3.1.32","EC:1.3.1.32",0,0,NA,0,0.00672303356131205,"M783","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.32"
"EC:1.3.1.104","EC:1.3.1.104",37,0,0.0132620191571881,0,0.00672046206251141,"M3","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.104"
"EC:1.1.1.48","EC:1.1.1.48",0,0,NA,0,0.00668184244832251,"M784","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.48"
"EC:2.3.1.109","EC:2.3.1.109",2,0,0.106475604166412,0,0.00668108052254494,"M15","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.109"
"EC:1.7.1.7","EC:1.7.1.7",32,1,0.0126628156989729,0,0.00667278239851201,"M3","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.7.1.7"
"EC:3.5.3.13","EC:3.5.3.13",0,0,NA,0,0.00667243657226125,"M785","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.13"
"EC:3.2.1.93","EC:3.2.1.93",38,4,0.0134236244708492,0,0.00663549714675257,"M3","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.93"
"EC:6.5.1.3","EC:6.5.1.3",18,0,0.0557356168116445,0,0.0066134512595788,"M8","k__Ligases.","p__Forming phosphoric ester bonds.","c__Forming phosphoric ester bonds.","o__EC:6.5.1.3"
"EC:5.3.2.5","EC:5.3.2.5",36,0,0.0145502292182716,0,0.00657114642598298,"M3","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting keto- and enol-groups.","o__EC:5.3.2.5"
"EC:4.2.3.130","EC:4.2.3.130",38,0,0.0133715376789169,0,0.00653711394224022,"M3","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on phosphates.","o__EC:4.2.3.130"
"EC:1.3.8.8","EC:1.3.8.8",2,0,0.545439415784131,3.86770001954505e-18,0.00653203608437933,"M36","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With a flavin as acceptor.","o__EC:1.3.8.8"
"EC:6.3.2.3","EC:6.3.2.3",79,0,0.0128603061456162,0.995213993177055,0.00653015341369186,"M1","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.3"
"EC:1.4.3.10","EC:1.4.3.10",13,50,0.0209459844985653,0,0.00652316346842791,"M5","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With oxygen as acceptor.","o__EC:1.4.3.10"
"EC:3.2.1.41","EC:3.2.1.41",37,0,0.013251297277145,0,0.006506436066097,"M3","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.41"
"EC:1.1.1.304","EC:1.1.1.304",1,0,1,0,0.00650139401880738,"M50","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.304"
"EC:1.1.1.76","EC:1.1.1.76",1,0,1,1.93385000977253e-18,0.00650139401880738,"M50","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.76"
"EC:4.1.3.16","EC:4.1.3.16",2,77,0.00247084988554887,0,0.00645600419438068,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.16"
"EC:4.2.1.83","EC:4.2.1.83",0,0,NA,0,0.00644736588956785,"M786","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.83"
"EC:3.5.1.24","EC:3.5.1.24",0,0,NA,0,0.00643584348184831,"M787","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.24"
"EC:3.4.21.66","EC:3.4.21.66",0,0,NA,0,0.00642831257226591,"M788","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.66"
"EC:5.3.99.10","EC:5.3.99.10",38,0,0.0133807181218803,0,0.00641572816075459,"M3","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Other intramolecular oxidoreductases.","o__EC:5.3.99.10"
