"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:4.1.1.4","EC:4.1.1.4",9,104,0.00019101422841391,6.18848373883895e-17,0.00888934607179761,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.4"
"EC:4.2.1.153","EC:4.2.1.153",0,0,NA,9.66950584193586e-18,0.0088455297294536,"M232","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.153"
"EC:6.3.2.2","EC:6.3.2.2",79,0,0.00758754535286781,0.994327378552008,0.00877950174425921,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.2"
"EC:5.4.99.28","EC:5.4.99.28",79,0,0.00759367024068305,0.996163694953856,0.00868669765839305,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.28"
"EC:5.4.99.29","EC:5.4.99.29",79,0,0.00759367024068305,0.996163694953856,0.00868669765839305,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.29"
"EC:4.1.99.14","EC:4.1.99.14",50,86,0.000261695112836025,1.23769674776779e-16,0.00861260667547385,"M3","k__Lyases.","p__Carbon-carbon lyases.","c__Other carbon-carbon lyases.","o__EC:4.1.99.14"
"EC:4.4.1.2","EC:4.4.1.2",49,30,0.000246632544865143,1.85654512165168e-16,0.00858133011178076,"M3","k__Lyases.","p__Carbon-sulfur lyases.","c__Carbon-sulfur lyases.","o__EC:4.4.1.2"
"EC:5.4.99.60","EC:5.4.99.60",79,0,0.00757132067012877,0.995426140059905,0.00857032016259292,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.60"
"EC:5.4.99.61","EC:5.4.99.61",79,0,0.00757132067012877,0.995426140059905,0.00857032016259292,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.61"
"EC:4.3.2.3","EC:4.3.2.3",1,0,1.23822839639295,2.90085175258076e-18,0.00854633237621761,"M32","k__Lyases.","p__Carbon-nitrogen lyases.","c__Lyases acting on amides, amidines, etc.","o__EC:4.3.2.3"
"EC:2.7.4.23","EC:2.7.4.23",2,0,0.000215413955477672,7.73560467354869e-18,0.00848295178371096,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.23"
"EC:1.2.1.28","EC:1.2.1.28",0,0,NA,9.66950584193586e-18,0.00846633927203485,"M233","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.28"
"EC:3.2.1.37","EC:3.2.1.37",0,0,NA,9.66950584193586e-18,0.00845112012871273,"M234","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.37"
"EC:1.14.13.165","EC:1.14.13.165",57,1955,0.000279997129495028,3.09424186941947e-16,0.00838603909891981,"M3","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.165"
"EC:1.3.1.45","EC:1.3.1.45",5,1,0.000237155898041493,4.64136280412921e-17,0.00836221655573661,"M2","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.45"
"EC:2.3.1.174","EC:2.3.1.174",2,0,0.000210457540620492,9.66950584193586e-18,0.00835635410157084,"M7","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.174"
"EC:1.1.99.3","EC:1.1.99.3",2,0,0.000271283934611447,9.66950584193586e-18,0.00823602814931164,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With other acceptors.","o__EC:1.1.99.3"
"EC:6.2.1.16","EC:6.2.1.16",81,728,0.00898931202107352,0.995745672725129,0.00821914555416323,"M4","k__Ligases.","p__Forming carbon-sulfur bonds.","c__Acid--thiol ligases.","o__EC:6.2.1.16"
"EC:2.7.7.75","EC:2.7.7.75",52,8611,0.000341212416995671,3.71309024330337e-16,0.00814227490429116,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.75"
"EC:2.3.1.19","EC:2.3.1.19",55,947,0.000260000260053806,2.47539349553558e-16,0.00802633743575443,"M3","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.19"
"EC:1.14.14.1","EC:1.14.14.1",1,0,1.19503372958538,6.7686540893551e-18,0.00797223913643632,"M42","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.14.1"
"EC:3.2.1.99","EC:3.2.1.99",11,3,0.000300466823762059,4.64136280412921e-17,0.00796930675368744,"M1","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.99"
"EC:3.5.1.26","EC:3.5.1.26",16,2163,0.000301565830915905,6.18848373883895e-17,0.00795362836963734,"M2","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.26"
"EC:2.1.1.217","EC:2.1.1.217",57,1762,0.000270261437933922,1.23769674776779e-16,0.00793756668676789,"M3","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.217"
"EC:3.7.1.5","EC:3.7.1.5",0,0,NA,9.66950584193586e-18,0.00792406856641269,"M235","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.5"
"EC:5.4.99.9","EC:5.4.99.9",79,0,0.00757658942513478,0.997804367821098,0.00783810007401807,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.9"
"EC:1.18.6.1","EC:1.18.6.1",1,0,1.24318585424514,8.70255525774227e-18,0.00780524335156966,"M30","k__Oxidoreductases.","p__Acting on iron-sulfur proteins as donors.","c__With dinitrogen as acceptor.","o__EC:1.18.6.1"
"EC:3.5.2.18","EC:3.5.2.18",0,0,NA,9.66950584193586e-18,0.00775963361875208,"M236","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amides.","o__EC:3.5.2.18"
"EC:1.13.11.37","EC:1.13.11.37",15,76,0.000278237309779063,7.73560467354869e-17,0.00773042968818341,"M1","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.37"
"EC:6.6.1.1","EC:6.6.1.1",20,0,0.00435566530813327,0.000767388648388767,0.00772552799671008,"M6","k__Ligases.","p__Forming nitrogen-metal bonds.","c__Forming coordination complexes.","o__EC:6.6.1.1"
"EC:2.6.1.96","EC:2.6.1.96",1,0,1.23822839639295,3.86780233677434e-18,0.00772135372115586,"M32","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.96"
"EC:4.3.1.18","EC:4.3.1.18",54,12,0.0002622896454587,2.47539349553558e-16,0.00771863951824301,"M3","k__Lyases.","p__Carbon-nitrogen lyases.","c__Ammonia-lyases.","o__EC:4.3.1.18"
"EC:1.11.1.19","EC:1.11.1.19",3,0,0.395283541390585,2.32068140206461e-17,0.00771169601355835,"M21","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__Peroxidases.","o__EC:1.11.1.19"
"EC:1.13.11.1","EC:1.13.11.1",0,0,NA,9.66950584193586e-18,0.00770420227512062,"M237","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.1"
"EC:4.4.1.21","EC:4.4.1.21",55,308,0.000262283849709499,2.47539349553558e-16,0.0076932970799919,"M3","k__Lyases.","p__Carbon-sulfur lyases.","c__Carbon-sulfur lyases.","o__EC:4.4.1.21"
"EC:3.2.1.45","EC:3.2.1.45",1,0,0.0339963602056925,2.90085175258076e-18,0.00768980327567345,"M9","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.45"
"EC:6.4.1.4","EC:6.4.1.4",20,0,0.00435495866489702,0.000767296990842224,0.00767094520251321,"M6","k__Ligases.","p__Forming carbon-carbon bonds.","c__Forming carbon-carbon bonds.","o__EC:6.4.1.4"
"EC:4.2.2.17","EC:4.2.2.17",17,80,0.000265304101382047,9.28272560825842e-17,0.00765927227442153,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on polysaccharides.","o__EC:4.2.2.17"
"EC:3.4.21.116","EC:3.4.21.116",54,363,0.000269032870842098,2.47539349553558e-16,0.0076512608081552,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.116"
"EC:3.4.24.78","EC:3.4.24.78",54,0,0.000269020959539058,0,0.00764618154605856,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.78"
"EC:3.1.7.2","EC:3.1.7.2",3,0,0.000254500720733654,1.93390116838717e-17,0.00763950354879332,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Diphosphoric monoester hydrolases.","o__EC:3.1.7.2"
"EC:3.5.3.26","EC:3.5.3.26",43,3140,0.000325923549954625,1.23769674776779e-16,0.00762881810782379,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.26"
"EC:5.3.4.1","EC:5.3.4.1",28,490,0.000305121551119097,1.85654512165168e-16,0.00762332588785097,"M2","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing S-S bonds.","o__EC:5.3.4.1"
"EC:3.1.26.8","EC:3.1.26.8",55,3162,0.000288400877223533,1.85654512165168e-16,0.00762143823619346,"M3","k__Hydrolases.","p__Acting on ester bonds.","c__Endoribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.26.8"
"EC:1.14.13.107","EC:1.14.13.107",0,0,NA,9.66950584193586e-18,0.00759472217792128,"M238","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.107"
"EC:1.1.1.91","EC:1.1.1.91",18,303,0.000285426366651509,1.23769674776779e-16,0.00757448500722467,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.91"
"EC:3.6.3.44","EC:3.6.3.44",56,0,0.000287766375351723,2.47539349553558e-16,0.00756287109446128,"M3","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.44"
"EC:1.1.1.90","EC:1.1.1.90",0,0,NA,9.66950584193586e-18,0.00753064179274537,"M239","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.90"
"EC:3.4.15.1","EC:3.4.15.1",0,0,NA,9.66950584193586e-18,0.00752259505540391,"M240","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Peptidyl-dipeptidases.","o__EC:3.4.15.1"
"EC:6.3.1.13","EC:6.3.1.13",79,0,0.00757815415771737,0.997308468113281,0.00752212614466046,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--ammonia (or amine) ligases (amide synthases).","o__EC:6.3.1.13"
"EC:2.6.1.76","EC:2.6.1.76",0,0,NA,9.66950584193586e-18,0.00748841018188989,"M241","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.76"
"EC:5.2.1.2","EC:5.2.1.2",12,212,0.000285884864891216,7.73560467354869e-17,0.00741353748920937,"M2","k__Isomerases.","p__Cis-trans-isomerases.","c__Cis-trans isomerases.","o__EC:5.2.1.2"
"EC:6.1.1.22","EC:6.1.1.22",79,0,0.00759455751236659,0.993953107806722,0.0073929880189517,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.22"
"EC:2.7.1.66","EC:2.7.1.66",54,4,0.000281547962537647,2.47539349553558e-16,0.00738886230329907,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.66"
"EC:2.3.1.204","EC:2.3.1.204",56,0,0.000287731136408773,2.47539349553558e-16,0.0073642358083386,"M3","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.204"
"EC:6.3.5.10","EC:6.3.5.10",20,0,0.00435854821369615,0.00076672961263113,0.00734919758013651,"M6","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Carbon--nitrogen ligases with glutamine as amido-N-donor.","o__EC:6.3.5.10"
"EC:3.4.24.70","EC:3.4.24.70",36,2348,0.000326313429507124,2.47539349553558e-16,0.00734650747288335,"M2","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.70"
"EC:4.3.1.15","EC:4.3.1.15",1,0,0.000166407068459322,7.73560467354869e-18,0.00733881627129332,"M1","k__Lyases.","p__Carbon-nitrogen lyases.","c__Ammonia-lyases.","o__EC:4.3.1.15"
"EC:3.5.3.4","EC:3.5.3.4",1,0,0.000189299124291417,2.90085175258076e-18,0.00731831158622384,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.4"
"EC:2.3.1.122","EC:2.3.1.122",5,1,0.000164744636621581,3.09424186941947e-17,0.00731797220139386,"M11","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.122"
"EC:2.7.10.1","EC:2.7.10.1",0,0,NA,9.66950584193586e-18,0.00730857442101325,"M242","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Protein-tyrosine kinases.","o__EC:2.7.10.1"
"EC:2.4.1.289","EC:2.4.1.289",3,1886,0.000222670975819073,2.32068140206461e-17,0.00730532334241773,"M1","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.289"
"EC:4.1.2.43","EC:4.1.2.43",55,3540,0.00028238111359615,2.47539349553558e-16,0.00724932368726239,"M3","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.43"
"EC:5.1.3.30","EC:5.1.3.30",1,0,1,1.1603407010323e-17,0.00724274334087453,"M56","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.30"
"EC:5.1.3.31","EC:5.1.3.31",1,0,1,9.66950584193586e-18,0.00724274334087453,"M56","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.31"
"EC:3.1.1.11","EC:3.1.1.11",30,785,0.000304081832467307,1.23769674776779e-16,0.0072250960077906,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.11"
"EC:1.13.11.25","EC:1.13.11.25",11,6900,0.000257097701361796,4.64136280412921e-17,0.00719935351234277,"M1","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.25"
"EC:3.1.1.3","EC:3.1.1.3",0,0,NA,9.66950584193586e-18,0.00711587924669299,"M243","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.3"
"EC:2.7.2.7","EC:2.7.2.7",52,461,0.000253966699788845,1.85654512165168e-16,0.00710968423292702,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a carboxy group as acceptor.","o__EC:2.7.2.7"
"EC:3.6.1.41","EC:3.6.1.41",34,5221,0.000331241770523804,2.78481768247753e-16,0.00708519553663327,"M2","k__Hydrolases.","p__Acting on acid anhydrides.","c__In phosphorus-containing anhydrides.","o__EC:3.6.1.41"
"EC:3.5.1.47","EC:3.5.1.47",57,250,0.000288419553342321,1.23769674776779e-16,0.00706816166172121,"M3","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.47"
"EC:2.3.1.89","EC:2.3.1.89",57,0,0.000288380847499907,1.85654512165168e-16,0.00702845439914859,"M3","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.89"
"EC:1.12.98.1","EC:1.12.98.1",0,0,NA,9.66950584193586e-18,0.00700962097716966,"M244","k__Oxidoreductases.","p__Acting on hydrogen as donors.","c__With other, known, acceptors.","o__EC:1.12.98.1"
"EC:1.2.1.68","EC:1.2.1.68",19,6584,0.00032448164228768,1.54712093470974e-16,0.00700351094621099,"M2","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.68"
"EC:3.2.1.80","EC:3.2.1.80",26,287,0.000302145352736512,1.23769674776779e-16,0.00696558508645008,"M1","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.80"
"EC:3.5.1.56","EC:3.5.1.56",0,0,NA,9.66950584193586e-18,0.00695511813900774,"M245","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.56"
"EC:2.7.1.76","EC:2.7.1.76",57,0,0.000288287353472962,3.09424186941947e-16,0.00683752315746741,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.76"
"EC:2.7.1.74","EC:2.7.1.74",57,0,0.00028827701071718,3.71309024330337e-16,0.00683512212501927,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.74"
"EC:6.2.1.17","EC:6.2.1.17",79,0,0.0075877915858759,0.996623681547527,0.00683286549886167,"M4","k__Ligases.","p__Forming carbon-sulfur bonds.","c__Acid--thiol ligases.","o__EC:6.2.1.17"
"EC:3.2.2.26","EC:3.2.2.26",0,0,NA,9.66950584193586e-18,0.00682837881801073,"M246","k__Hydrolases.","p__Glycosylases.","c__Hydrolyzing N-glycosyl compounds.","o__EC:3.2.2.26"
"EC:2.7.8.20","EC:2.7.8.20",56,64,0.000288571013486062,3.09424186941947e-16,0.00682268205582999,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.20"
"EC:5.5.1.2","EC:5.5.1.2",79,0,0.00758343761197521,0.997208010845492,0.00682193649403345,"M4","k__Isomerases.","p__Intramolecular lyases.","c__Intramolecular lyases.","o__EC:5.5.1.2"
"EC:2.7.7.58","EC:2.7.7.58",0,0,NA,9.66950584193586e-18,0.00679063737763147,"M247","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.58"
"EC:3.7.1.17","EC:3.7.1.17",12,3183,0.000268346450341307,9.28272560825842e-17,0.00678497279629418,"M1","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.17"
"EC:3.1.3.87","EC:3.1.3.87",53,430,0.000261432596314105,1.85654512165168e-16,0.00676801912881649,"M3","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.87"
"EC:2.7.1.113","EC:2.7.1.113",57,0,0.000288280800170617,2.47539349553558e-16,0.00676784721080726,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.113"
"EC:1.6.99.1","EC:1.6.99.1",53,0,0.000261452560641831,2.47539349553558e-16,0.00675126288455787,"M3","k__Oxidoreductases.","p__Acting on NADH or NADPH.","c__With other acceptors.","o__EC:1.6.99.1"
"EC:1.3.1.32","EC:1.3.1.32",8,0,0.000263095646584,3.09424186941947e-17,0.00672303356131205,"M1","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.32"
"EC:1.3.1.104","EC:1.3.1.104",56,1272,0.000287628941640957,0,0.00672046206251141,"M3","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.104"
"EC:1.1.1.48","EC:1.1.1.48",3,112,0.000256349570080944,1.93390116838717e-17,0.00668184244832251,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.48"
"EC:2.3.1.109","EC:2.3.1.109",7,5,0.000273489784588641,3.09424186941947e-17,0.00668108052254494,"M2","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.109"
"EC:1.7.1.7","EC:1.7.1.7",52,6,0.000261851828196798,3.09424186941947e-16,0.00667278239851201,"M3","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.7.1.7"
"EC:3.5.3.13","EC:3.5.3.13",0,0,NA,9.66950584193586e-18,0.00667243657226125,"M248","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.13"
"EC:3.2.1.93","EC:3.2.1.93",56,4,0.000288371535416983,1.85654512165168e-16,0.00663549714675257,"M3","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.93"
"EC:6.5.1.3","EC:6.5.1.3",20,0,0.00435748675564215,0.000766964688534066,0.0066134512595788,"M6","k__Ligases.","p__Forming phosphoric ester bonds.","c__Forming phosphoric ester bonds.","o__EC:6.5.1.3"
"EC:5.3.2.5","EC:5.3.2.5",53,335,0.000261420286182752,1.85654512165168e-16,0.00657114642598298,"M3","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting keto- and enol-groups.","o__EC:5.3.2.5"
"EC:4.2.3.130","EC:4.2.3.130",56,3351,0.000288633831148297,1.85654512165168e-16,0.00653711394224022,"M3","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on phosphates.","o__EC:4.2.3.130"
"EC:1.3.8.8","EC:1.3.8.8",7,536,0.000252808485481029,4.64136280412921e-17,0.00653203608437933,"M1","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With a flavin as acceptor.","o__EC:1.3.8.8"
"EC:6.3.2.3","EC:6.3.2.3",79,0,0.0075894256759131,0.995213930253494,0.00653015341369186,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.3"
"EC:1.4.3.10","EC:1.4.3.10",40,1619,0.000323205126378769,6.18848373883895e-17,0.00652316346842791,"M1","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With oxygen as acceptor.","o__EC:1.4.3.10"
"EC:3.2.1.41","EC:3.2.1.41",56,36,0.000288716637590018,3.71309024330337e-16,0.006506436066097,"M3","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.41"
"EC:1.1.1.304","EC:1.1.1.304",1,0,1,3.86780233677434e-18,0.00650139401880738,"M55","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.304"
"EC:1.1.1.76","EC:1.1.1.76",1,0,1,5.80170350516151e-18,0.00650139401880738,"M55","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.76"
"EC:4.1.3.16","EC:4.1.3.16",12,325,0.000280749402800226,6.18848373883895e-17,0.00645600419438068,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.16"
"EC:4.2.1.83","EC:4.2.1.83",0,0,NA,9.66950584193586e-18,0.00644736588956785,"M249","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.83"
"EC:3.5.1.24","EC:3.5.1.24",7,778,0.000220752595758642,3.86780233677434e-17,0.00643584348184831,"M2","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.24"
"EC:3.4.21.66","EC:3.4.21.66",3,0,0.000234776287514492,1.93390116838717e-17,0.00642831257226591,"M1","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.66"
"EC:5.3.99.10","EC:5.3.99.10",56,0,0.000288468129189888,4.33193861718726e-16,0.00641572816075459,"M3","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Other intramolecular oxidoreductases.","o__EC:5.3.99.10"
"EC:5.4.99.24","EC:5.4.99.24",79,0,0.00759120627305874,0.995272688517896,0.00637325545730976,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.24"
"EC:4.1.1.77","EC:4.1.1.77",2,0,0.000189670451483268,1.93390116838717e-17,0.00636912208915357,"M1","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.77"
"EC:5.1.3.9","EC:5.1.3.9",52,175,0.000261838630523615,1.85654512165168e-16,0.00635327466231388,"M3","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.9"
"EC:3.1.3.8","EC:3.1.3.8",7,93,0.000284693232136456,1.54712093470974e-17,0.00629876302441345,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.8"
"EC:3.4.24.15","EC:3.4.24.15",7,5,0.000262967826131734,3.09424186941947e-17,0.00626991922370787,"M1","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.15"
"EC:1.17.1.1","EC:1.17.1.1",17,172,0.000296899368413631,9.28272560825842e-17,0.00626896673995113,"M2","k__Oxidoreductases.","p__Acting on CH or CH2 groups.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.17.1.1"
"EC:3.1.2.23","EC:3.1.2.23",3,6,0.00028851998734211,3.86780233677434e-18,0.0062449496832372,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Thiolester hydrolases.","o__EC:3.1.2.23"
"EC:4.2.1.137","EC:4.2.1.137",55,705,0.000281653358228566,1.85654512165168e-16,0.00617003196139317,"M3","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.137"
"EC:1.2.1.32","EC:1.2.1.32",4,0,0.265161175085436,3.86780233677434e-17,0.00616587286130744,"M17","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.32"
